Date,nom_ar,nom_fr,unite,valeur
2025-06-19 09:00:00,Température,Température,°c,25.7
2025-06-19 09:00:00,Direction du vent,Direction du vent,Deg,229.9
2025-06-19 09:00:00,Humidité relative,Humidité relative,%,100.0
2025-06-19 09:00:00,Vitesse du vent,Vitesse du vent,m/s,2.21
2025-06-19 09:00:00,Point de Rosée,Point de Rosée,°c,25.7
2025-06-19 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.68
2025-06-19 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,966.2
2025-06-19 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,668.0
2025-06-19 07:00:00,Humidité relative,Humidité relative,%,100.0
2025-06-19 07:00:00,Point de Rosée,Point de Rosée,°c,22.5
2025-06-19 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,262.0
2025-06-19 07:00:00,Pression atmosphérique,Pression atmosphérique,hPa,966.2
2025-06-19 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.68
2025-06-19 07:00:00,Vitesse du vent,Vitesse du vent,m/s,0.49
2025-06-19 07:00:00,Direction du vent,Direction du vent,Deg,176.3
2025-06-19 07:00:00,Température,Température,°c,22.5
2025-06-19 05:00:00,Humidité relative,Humidité relative,%,100.0
2025-06-19 05:00:00,Point de Rosée,Point de Rosée,°c,19.6
2025-06-19 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2025-06-19 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,966.2
2025-06-19 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.68
2025-06-19 05:00:00,Vitesse du vent,Vitesse du vent,m/s,0.42
2025-06-19 05:00:00,Direction du vent,Direction du vent,Deg,7.4
2025-06-19 05:00:00,Température,Température,°c,19.6
2025-06-19 03:00:00,Humidité relative,Humidité relative,%,100.0
2025-06-19 03:00:00,Point de Rosée,Point de Rosée,°c,21.7
2025-06-19 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-19 03:00:00,Pression atmosphérique,Pression atmosphérique,hPa,966.2
2025-06-19 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 03:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.68
2025-06-19 03:00:00,Vitesse du vent,Vitesse du vent,m/s,0.47
2025-06-19 03:00:00,Direction du vent,Direction du vent,Deg,61.4
2025-06-19 03:00:00,Température,Température,°c,21.7
2025-06-19 01:00:00,Humidité relative,Humidité relative,%,100.0
2025-06-19 01:00:00,Point de Rosée,Point de Rosée,°c,23.0
2025-06-19 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-06-19 01:00:00,Pression atmosphérique,Pression atmosphérique,hPa,966.2
2025-06-19 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.68
2025-06-19 01:00:00,Vitesse du vent,Vitesse du vent,m/s,0.73
2025-06-19 01:00:00,Direction du vent,Direction du vent,Deg,98.2
2025-06-19 01:00:00,Température,Température,°c,23.0
2025-06-18 23:00:00,Température,Température,°c,24.3
2025-06-18 23:00:00,Direction du vent,Direction du vent,Deg,88.5
2025-06-18 23:00:00,Vitesse du vent,Vitesse du vent,m/s,1.34
2025-06-18 23:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,7.32
