Date,nom_ar,nom_fr,unite,valeur
2025-06-19 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,987.8
2025-06-19 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,56.0
2025-06-19 09:00:00,Vitesse du vent,Vitesse du vent,m/s,2.14
2025-06-19 09:00:00,Point de Rosée,Point de Rosée,°C,17.0
2025-06-19 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-06-19 09:00:00,Humidité relative,Humidité relative,%,80.3
2025-06-19 09:00:00,Direction du vent,Direction du vent,Deg,22.3
2025-06-19 09:00:00,Température,Température,°C,20.6
2025-06-19 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,94.0
2025-06-19 08:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-06-19 08:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 08:00:00,Vitesse du vent,Vitesse du vent,m/s,2.54
2025-06-19 08:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,987.5
2025-06-19 08:00:00,Point de Rosée,Point de Rosée,°C,17.5
2025-06-19 08:00:00,Humidité relative,Humidité relative,%,76.2
2025-06-19 08:00:00,Température,Température,°C,21.9
2025-06-19 08:00:00,Direction du vent,Direction du vent,Deg,331.2
2025-06-19 07:00:00,Humidité relative,Humidité relative,%,78.1
2025-06-19 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,987.0
2025-06-19 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-06-19 07:00:00,Vitesse du vent,Vitesse du vent,m/s,4.11
2025-06-19 07:00:00,Température,Température,°C,21.3
2025-06-19 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-06-19 07:00:00,Point de Rosée,Point de Rosée,°C,17.3
2025-06-19 07:00:00,Direction du vent,Direction du vent,Deg,291.1
2025-06-19 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,46.0
2025-06-19 06:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,986.5
2025-06-19 06:00:00,Direction du vent,Direction du vent,Deg,298.3
2025-06-19 06:00:00,Température,Température,°C,21.0
2025-06-19 06:00:00,Humidité relative,Humidité relative,%,78.7
