Date,nom_ar,nom_fr,unite,valeur
2025-06-19 09:00:00,Direction du vent,Direction du vent,Deg,24.1
2025-06-19 09:00:00,Température,Température,°c,26.7
2025-06-19 09:00:00,Humidité relative,Humidité relative,%,46.2
2025-06-19 09:00:00,Point de Rosée,Point de Rosée,°c,14.2
2025-06-19 09:00:00,Vitesse du vent,Vitesse du vent,m/s,0.7
2025-06-19 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,706.0
2025-06-19 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,986.4
2025-06-19 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.1
2025-06-19 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.86
2025-06-19 07:00:00,Vitesse du vent,Vitesse du vent,m/s,1.14
2025-06-19 07:00:00,Direction du vent,Direction du vent,Deg,156.5
2025-06-19 07:00:00,Température,Température,°c,23.8
2025-06-19 07:00:00,Humidité relative,Humidité relative,%,52.5
2025-06-19 07:00:00,Point de Rosée,Point de Rosée,°c,13.5
2025-06-19 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,258.0
2025-06-19 07:00:00,Pression atmosphérique,Pression atmosphérique,hPa,986.6
2025-06-19 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.1
2025-06-19 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.86
2025-06-19 05:00:00,Vitesse du vent,Vitesse du vent,m/s,0.46
2025-06-19 05:00:00,Direction du vent,Direction du vent,Deg,262.1
2025-06-19 05:00:00,Température,Température,°c,21.2
2025-06-19 05:00:00,Humidité relative,Humidité relative,%,63.3
2025-06-19 05:00:00,Point de Rosée,Point de Rosée,°c,14.0
2025-06-19 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2025-06-19 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,985.7
2025-06-19 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.09
2025-06-19 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,6.86
2025-06-19 03:00:00,Vitesse du vent,Vitesse du vent,m/s,4.42
2025-06-19 03:00:00,Direction du vent,Direction du vent,Deg,289.4
2025-06-19 03:00:00,Température,Température,°c,22.0
2025-06-19 03:00:00,Humidité relative,Humidité relative,%,60.4
2025-06-19 03:00:00,Point de Rosée,Point de Rosée,°c,14.0
